studio,course,attendance list,waiting list,instructor,date,maxnr
Studio A,Mi 12:00,"[""member_0340"",""member_0172"",""member_0295"",""member_0486"",""member_0351""]",[],Instructor D,2021-02-24T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0351"",""member_0150""]",[],Instructor D,2021-03-10T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0210""]",[],Instructor D,2021-03-17T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0430"",""member_0172"",""member_0340""]",[],Instructor D,2021-03-24T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0133"",""member_0145"",""member_0442"",""member_0250""]",[],Instructor D,2021-03-31T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0103"",""member_0172"",""member_0210"",""member_0150"",""member_0203""]",[],Instructor D,2021-04-14T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0261"",""member_0387"",""member_0074"",""member_0347"",""member_0011"",""member_0349"",""member_0133""]",[],Instructor D,2021-04-21T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0110"",""member_0325"",""member_0376"",""member_0347"",""member_0323"",""member_0246"",""member_0133"",""member_0096"",""member_0172"",""member_0457"",""member_0090"",""member_0442""]","[{""ID"":""member_0010"",""email"":""member-0010@synthetic.invalid"",""name"":""Synthetic Member 0010""},{""ID"":""member_0351"",""email"":""member-0351@synthetic.invalid"",""name"":""Synthetic Member 0351""},{""ID"":""member_0440"",""email"":""member-0440@synthetic.invalid"",""name"":""Synthetic Member 0440""},{""ID"":""member_0013"",""email"":""member-0013@synthetic.invalid"",""name"":""Synthetic Member 0013""}]",Instructor D,2021-04-28T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0426"",""member_0145"",""member_0172"",""member_0203"",""member_0074""]",[],Instructor D,2021-05-05T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0452"",""member_0053"",""member_0042"",""member_0172""]",[],Instructor D,2021-05-12T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0402"",""member_0347""]",[],Instructor D,2021-05-19T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0074"",""member_0301"",""member_0172"",""member_0267"",""member_0179""]",[],Instructor D,2021-05-26T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0090"",""member_0431""]",[],Instructor D,2021-06-02T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0280"",""member_0100""]",[],Instructor D,2021-06-09T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0323"",""member_0172"",""member_0203""]",[],Instructor D,2021-06-16T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0351"",""member_0447"",""member_0170"",""member_0150"",""member_0053"",""member_0210"",""member_0145"",""member_0021"",""member_0347""]","[{""ID"":""member_0157"",""email"":""member-0157@synthetic.invalid"",""name"":""Synthetic Member 0157""}]",Instructor D,2021-06-23T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0351"",""member_0198"",""member_0090""]",[],Instructor D,2021-06-30T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0157"",""member_0248"",""member_0170"",""member_0230"",""member_0090"",""member_0172"",""member_0409""]",[],Instructor D,2021-07-07T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0440"",""member_0351""]",[],Instructor D,2021-07-14T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0347"",""member_0493""]",[],Instructor D,2021-07-21T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0261"",""member_0013""]",[],Instructor D,2021-07-28T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0430"",""member_0301"",""member_0003"",""member_0267""]",[],Instructor D,2021-08-04T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0013"",""member_0347"",""member_0053""]",[],Instructor D,2021-08-11T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0431"",""member_0172"",""member_0178"",""member_0376""]",[],Instructor D,2021-08-18T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0083"",""member_0303"",""member_0172"",""member_0100""]",[],Instructor D,2021-08-25T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0041"",""member_0172"",""member_0066"",""member_0406"",""member_0269"",""member_0409""]",[],Instructor D,2021-09-01T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0053"",""member_0430"",""member_0172"",""member_0013""]",[],Instructor D,2021-09-08T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0442"",""member_0011""]",[],Instructor D,2021-09-15T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0100"",""member_0408"",""member_0253"",""member_0228""]",[],Instructor D,2021-09-22T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0301"",""member_0402"",""member_0150"",""member_0090"",""member_0066"",""member_0103"",""member_0172""]",[],Instructor D,2021-09-29T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0442"",""member_0127"",""member_0493"",""member_0409"",""member_0013"",""member_0172"",""member_0090"",""member_0203""]",[],Instructor D,2021-10-06T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0278"",""member_0467"",""member_0430"",""member_0347""]",[],Instructor D,2021-10-13T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0197"",""member_0133"",""member_0154"",""member_0090"",""member_0150""]",[],Instructor D,2021-10-20T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0013"",""member_0181"",""member_0228"",""member_0408"",""member_0409"",""member_0145"",""member_0157"",""member_0349"",""member_0178""]",[],Instructor D,2021-10-27T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0347"",""member_0452"",""member_0100"",""member_0172"",""member_0096"",""member_0104""]",[],Instructor D,2021-11-03T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0135"",""member_0428"",""member_0338"",""member_0053"",""member_0402"",""member_0041"",""member_0073"",""member_0203""]",[],Instructor D,2021-11-10T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0176"",""member_0162"",""member_0100"",""member_0327"",""member_0170""]",[],Instructor D,2021-11-17T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0157"",""member_0042"",""member_0430""]",[],Instructor D,2021-11-24T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0145"",""member_0327"",""member_0157"",""member_0172"",""member_0074""]",[],Instructor D,2021-12-01T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0042"",""member_0438"",""member_0347"",""member_0228"",""member_0203"",""member_0172""]",[],Instructor D,2021-12-08T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0004"",""member_0172""]",[],Instructor D,2021-12-15T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0150"",""member_0013"",""member_0148"",""member_0090"",""member_0172""]",[],Instructor D,2021-12-22T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0303""]",[],Instructor D,2021-12-29T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0172"",""member_0442""]",[],Instructor D,2022-01-12T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0150"",""member_0157"",""member_0073""]",[],Instructor D,2022-01-19T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0232"",""member_0157"",""member_0172"",""member_0351"",""member_0463""]",[],Instructor D,2022-01-26T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0323"",""member_0361""]",[],Instructor D,2022-02-02T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0243"",""member_0181"",""member_0408"",""member_0021"",""member_0026"",""member_0172""]",[],Instructor D,2022-02-09T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0322"",""member_0172"",""member_0186""]",[],Instructor D,2022-02-16T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0438"",""member_0452"",""member_0145"",""member_0295""]",[],Instructor D,2022-02-23T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0114"",""member_0327"",""member_0351"",""member_0409"",""member_0005"",""member_0170"",""member_0083"",""member_0408"",""member_0013"",""member_0406""]",[],Instructor D,2022-03-02T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0261"",""member_0322"",""member_0347""]",[],Instructor D,2022-03-09T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0465"",""member_0257"",""member_0098"",""member_0041"",""member_0347""]",[],Instructor D,2022-03-16T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0347"",""member_0203"",""member_0172"",""member_0425"",""member_0295"",""member_0005"",""member_0145""]",[],Instructor D,2022-03-23T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0006"",""member_0178"",""member_0157"",""member_0227""]",[],Instructor D,2022-03-30T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0351"",""member_0459"",""member_0172"",""member_0444"",""member_0301"",""member_0011"",""member_0406"",""member_0463"",""member_0425"",""member_0302"",""member_0157""]",[],Instructor D,2022-04-06T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0203"",""member_0172"",""member_0103"",""member_0428""]",[],Instructor D,2022-04-13T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0013"",""member_0323"",""member_0428"",""member_0100"",""member_0255""]",[],Instructor D,2022-04-20T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0013"",""member_0351"",""member_0347"",""member_0237"",""member_0197""]",[],Instructor D,2022-04-27T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0452"",""member_0150"",""member_0178"",""member_0228"",""member_0347""]",[],Instructor D,2022-05-04T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0232"",""member_0402"",""member_0172""]",[],Instructor D,2022-05-11T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0196"",""member_0181"",""member_0005"",""member_0203"",""member_0452"",""member_0295"",""member_0103""]",[],Instructor D,2022-05-18T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0346"",""member_0442"",""member_0096"",""member_0347"",""member_0409"",""member_0203"",""member_0172"",""member_0150"",""member_0005""]",[],Instructor D,2022-06-15T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0473"",""member_0157"",""member_0232"",""member_0178"",""member_0062""]",[],Instructor D,2022-06-22T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0145"",""member_0397"",""member_0103"",""member_0563"",""member_0452"",""member_0327"",""member_0430""]",[],Instructor D,2022-06-29T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0375"",""member_0004"",""member_0430"",""member_0295""]",[],Instructor D,2022-07-06T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0452"",""member_0167"",""member_0178""]",[],Instructor D,2022-07-13T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0232"",""member_0267"",""member_0383"",""member_0157""]",[],Instructor D,2022-07-20T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0302"",""member_0006""]",[],Instructor D,2022-07-27T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0347"",""member_0428""]",[],Instructor D,2022-08-03T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0327"",""member_0157""]",[],Instructor D,2022-08-10T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0172"",""member_0589"",""member_0177""]",[],Instructor D,2022-08-17T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0325"",""member_0011"",""member_0154"",""member_0382"",""member_0347""]",[],Instructor D,2022-08-24T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0428"",""member_0438"",""member_0005""]",[],Instructor D,2022-08-31T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0559"",""member_0380"",""member_0685"",""member_0347"",""member_0302"",""member_0157"",""member_0042"",""member_0327"",""member_0025""]",[],Instructor D,2022-09-07T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0380"",""member_0011"",""member_0227"",""member_0150""]",[],Instructor D,2022-09-14T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0187"",""member_0162"",""member_0383"",""member_0409"",""member_0577"",""member_0011"",""member_0643"",""member_0005"",""member_0030"",""member_0172"",""member_0589"",""member_0255""]","[{""ID"":""member_0154"",""email"":""member-0154@synthetic.invalid"",""name"":""Synthetic Member 0154""}]",Instructor D,2022-09-21T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0154"",""member_0619""]",[],Instructor D,2022-09-28T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0636"",""member_0167"",""member_0605"",""member_0438"",""member_0589"",""member_0408""]",[],Instructor D,2022-10-05T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0685"",""member_0259"",""member_0194"",""member_0344""]",[],Instructor D,2022-10-12T10:00:00.000Z,12
Studio A,Mi 12:00,[],[],Instructor D,2022-10-19T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0030"",""member_0042"",""member_0577"",""member_0203"",""member_0011"",""member_0563""]",[],Instructor D,2022-10-26T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0351"",""member_0636"",""member_0011"",""member_0634"",""member_0172"",""member_0262"",""member_0167""]",[],Instructor D,2022-11-09T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0041"",""member_0013"",""member_0383"",""member_0172"",""member_0380""]",[],Instructor D,2022-11-16T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0108"",""member_0042"",""member_0327""]",[],Instructor D,2022-11-23T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0406"",""member_0100"",""member_0325"",""member_0563""]",[],Instructor D,2022-11-30T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0322"",""member_0192"",""member_0013"",""member_0401"",""member_0172"",""member_0406""]",[],Instructor D,2022-12-07T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0172"",""member_0039"",""member_0383"",""member_0203""]",[],Instructor D,2022-12-14T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0369"",""member_0636"",""member_0196"",""member_0172""]",[],Instructor D,2022-12-21T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0037"",""member_0643"",""member_0259""]",[],Instructor D,2022-12-28T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0380"",""member_0215"",""member_0441"",""member_0150"",""member_0227""]",[],Instructor D,2023-01-04T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0397"",""member_0405"",""member_0042"",""member_0577"",""member_0013""]",[],Instructor D,2023-01-11T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0375"",""member_0172"",""member_0327"",""member_0456"",""member_0194"",""member_0187""]",[],Instructor D,2023-01-18T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0480"",""member_0154"",""member_0150"",""member_0258"",""member_0122"",""member_0327"",""member_0322"",""member_0450"",""member_0176""]",[],Instructor D,2023-01-25T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0288"",""member_0167"",""member_0173""]",[],Instructor D,2023-02-01T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0327"",""member_0632"",""member_0178"",""member_0103"",""member_0154"",""member_0302""]",[],Instructor D,2023-02-08T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0619"",""member_0167"",""member_0013"",""member_0103"",""member_0664"",""member_0154""]",[],Instructor D,2023-02-15T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0347"",""member_0369"",""member_0636"",""member_0643"",""member_0194"",""member_0456"",""member_0312"",""member_0054""]",[],Instructor D,2023-02-22T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0361"",""member_0654"",""member_0543"",""member_0187"",""member_0232"",""member_0676""]",[],Instructor D,2023-03-01T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0013"",""member_0203"",""member_0096"",""member_0066""]",[],Instructor D,2023-03-08T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0553"",""member_0619"",""member_0386"",""member_0534"",""member_0316"",""member_0239""]",[],Instructor D,2023-03-15T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0636"",""member_0538"",""member_0397"",""member_0380""]",[],Instructor D,2023-03-22T11:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0685"",""member_0664"",""member_0013"",""member_0430""]",[],Instructor D,2023-03-29T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0042"",""member_0401"",""member_0203"",""member_0685"",""member_0232"",""member_0625"",""member_0262"",""member_0380""]",[],Instructor D,2023-04-05T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0383"",""member_0559""]",[],Instructor D,2023-04-12T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0546"",""member_0430"",""member_0575"",""member_0232""]",[],Instructor D,2023-04-19T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0323"",""member_0634""]",[],Instructor D,2023-05-03T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0111""]",[],Instructor D,2023-05-10T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0516"",""member_0187"",""member_0239"",""member_0054""]",[],Instructor D,2023-05-17T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0559"",""member_0545"",""member_0194"",""member_0013"",""member_0347""]",[],Instructor D,2023-05-24T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0070""]",[],Instructor D,2023-05-31T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0351"",""member_0123"",""member_0636"",""member_0438"",""member_0014"",""member_0567"",""member_0534"",""member_0232"",""member_0498""]",[],Instructor D,2023-06-07T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0383"",""member_0002"",""member_0616"",""member_0072"",""member_0262"",""member_0325"",""member_0218"",""member_0570"",""member_0380"",""member_0438"",""member_0611""]",[],Instructor D,2023-06-14T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0072"",""member_0323"",""member_0237"",""member_0559"",""member_0438""]",[],Instructor D,2023-06-21T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0054"",""member_0002"",""member_0401""]",[],Instructor D,2023-06-28T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0570"",""member_0347"",""member_0401"",""member_0255"",""member_0108""]",[],Instructor D,2023-07-05T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0545"",""member_0110"",""member_0465"",""member_0167"",""member_0664"",""member_0014"",""member_0347""]",[],Instructor D,2023-07-12T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0097"",""member_0232""]",[],Instructor D,2023-07-19T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0616"",""member_0167"",""member_0578""]",[],Instructor D,2023-07-26T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0383"",""member_0021""]",[],Instructor D,2023-08-09T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0182"",""member_0057""]",[],Instructor D,2023-08-16T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0091"",""member_0126"",""member_0351""]",[],Instructor D,2023-08-23T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0150"",""member_0666"",""member_0638""]",[],Instructor D,2023-08-30T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0302""]",[],Instructor D,2023-09-06T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0662"",""member_0570"",""member_0178"",""member_0567""]",[],Instructor D,2023-09-13T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0476"",""member_0616""]",[],Instructor D,2023-09-20T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0323"",""member_0227"",""member_0456"",""member_0092""]",[],Instructor D,2023-09-27T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0616"",""member_0072"",""member_0347"",""member_0465"",""member_0583"",""member_0572""]",[],Instructor D,2023-10-04T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0332"",""member_0417"",""member_0263"",""member_0498"",""member_0252"",""member_0331"",""member_0476"",""member_0167"",""member_0611""]",[],Instructor D,2023-10-11T10:00:00.000Z,12
Studio A,Mi 12:00,"[""member_0606"",""member_0611"",""member_0605"",""member_0196"",""member_0531"",""member_0255""]",[],Instructor D,2023-10-18T10:00:00.000Z,12
